artist_id,artist_name
10355,袁咏琳
10312,殷秀梅
10210,叶欢
10244,银霞
10456,虞霞
12468130,杨肸子
1193196,喻晓庆
10220,英格玛
10335,叶一茜
10445,姚晨
30416228,伊莎贝拉·霍利
28390559,叶禹含
1002075,袁姗姗
10307,姚莉
1047284,引月兮
10254,伊雪
10234,俞静
1155033,袁莉媛
973184,玥霖Gabrielle
10243,袁咏仪
1146100,叶巧琳
31156574,苑冉
954556,雅心
10390,原子飞
10522,岳薇
10377,杨语莲
10201,有耳非文
10223,闫月
28391566,尹子璐
10203,泳儿
12218120,虞姬
12457100,叶雪如（沈青）
10212,阎韦伶
10380,依然
30405242,渔静儿
10224,杨采妮
10511,喻越越
30529319,杨晓琴
10266,袁洁莹
10246,尤雅
865175,颜培珊
12213291,张叶蕾
1024308,张碧晨
12023202,赵方婧
10558,周笔畅
10561,张靓颖
10572,张芸京
10750,曾轶可
10559,张惠妹
10562,张韶涵
12279635,祖娅纳惜
10577,周慧敏
15022168,张紫宁
10571,郑秀文
10607,祖海
961055,周玥
10557,张悬
1006061,赵晨唏
10582,朱婧汐Akini Jing
10594,甄妮
13972037,赵露思
10566,卓文萱
10578,张玉华
14057092,珍哥
12971184,张韵鸷
1019439,郑晓填
10902,只有影子
11995107,周冬雨
10589,张蔷
12175349,张钰琪
10924,张玮伽
10970,郑爽
10565,赵薇
10580,郑融
947234,朱主爱
10879,张晓棠
14711154,子芮
1058190,左颜
1063107,子弥
12312068,周洁琼
1064044,张莹莹
14056025,张奥妮
10563,周迅
1081056,赵丽颖
10584,张柏芝
10782,郑欣宜
12636024,张可盈
12164067,赵宥乔
10671,赵静
167013,庄心妍
10619,甄楚倩
10575,周璇
10564,张艾嘉
10569,周蕙
13708516,赵贝尔
10600,赵聪
10583,张含韵
1047394,张三弥
10579,赵咏华
10846,张冬玲
10585,张也
12450242,张辛怡
13228312,钟楚曦
7484,重小烟
10753,张婧
1049463,张子枫
12411132,周桃桃
10617,周影
6677,张乐
10788,张晓红
10601,周虹
10591,钟嘉欣
1085074,子乔
10959,周子琰
12594172,玄子
10611,郑绪岚
10593,赵学而
1026078,周晏伊
10597,张瑶
10942,钟声
10615,钟汶
1074110,赵慧仙
10586,张德兰
10608,卓依婷
12048298,庄达菲
15023120,正点
861463,张纹嘉
976055,张晶晶
10770,赵群
10880,朱晓玫
1049637,张恋歌
10592,张火丁
13228114,周子琰
12165010,赵大格
214894,张曼玉
1147156,张蕙兰
12073633,张溪
10596,朱桦
10606,周子寒
1078088,张庭
12475078,周行婳伊
12174521,音阙诗听
122455,群星
11127,Beyond
12002201,Higher Brothers
1050282,房东的猫
14714082,宝宝巴士
31862479,国风堂
12707,苏打绿
35037364,与少年他
11109,八三夭
12709,S.H.E
1160085,Fine乐团
13193,五月天
222871,伍佰 & China Blue
189873,南征北战NZBZ
32041318,恋恋故人难
15022053,88rising
12977,逃跑计划
12503194,新乐尘符
1047337,英雄联盟
12383009,夏日入侵企画
12437,牛奶咖啡
11097,By2
711683,好妹妹
12081,筷子兄弟
1039873,茄子蛋
12438,南拳妈妈
792074,诉人音乐团体
1195028,鹿先森乐队
11074,落日飞车
12971,痛仰乐队
13790589,快乐男孩Joy Fresh
11679,GALA
12564872,424
12127507,Round_2
12060031,洛少爷
12052034,昼夜
11257,C-BLOCK
30480980,南北方舟
12090204,康姆士COM'Z
30616219,鸾音社
11363,动力火车
1085047,棱镜
12072073,Gosh Music
11562,F.I.R.
12204436,安全着陆
11561,飞轮海
1047139,RAiNBOW计划
12604,青鸟飞鱼
32540734,塞壬唱片-MSR
13223,万能青年旅店
29393033,福禄寿FloruitShow
1138028,饭碗的彼岸
12191014,宝楽CNBALLER
13200,顽童MJ116
12676697,告五人
12296026,不靠谱组合
14017398,Gifty
12063096,橙光音乐
1211039,LJY
1193482,原子邦妮
900347,小旭音乐
12003155,直火帮 Straight Fire Gang
11265,草蜢
12138261,千坂
32829967,Yzz Beats
13584,至上励合
1161201,满汉全席
12111,旅行团
13283,信乐团
30892270,221小伙伴
13418,羽·泉
12320562,红人馆
32177524,鱼小墨
12459208,MushrooM（蘑菇兄弟）
900021,盘尼西林
13282,新裤子
30380203,浙音4811（一个大金意）
1145026,小石头和孩子们
11015,阿里郎
827728,TFBOYS
12056010,万象凡音
166005,小蓓蕾组合
12083147,Saiakoup
12676071,老王乐队
11370,丢火车
12029112,椅子乐团 The Chairs
1050216,爱星人
12200652,活死人
12039082,长气制作
1153005,situasian张太郎
35258890,星火飞行器
13104057,昨夜派对（L.N Party）
30003804,404 RAPPER
12721,Soler
31512071,镜予歌
11761,花儿乐队
12074125,ANU
12608,青蛙
12327097,RT
12174521,音阙诗听
122455,群星
12002201,Higher Brothers
1160085,Fine乐团
32041318,恋恋故人难
15022053,88rising
12383009,夏日入侵企画
1195028,鹿先森乐队
13790589,快乐男孩Joy Fresh
12564872,424
12127507,Round_2
12060031,洛少爷
12052034,昼夜
12204436,安全着陆
29393033,福禄寿FloruitShow
1138028,饭碗的彼岸
12296026,不靠谱组合
14017398,Gifty
12063096,橙光音乐
1211039,LJY
12003155,直火帮 Straight Fire Gang
12138261,千坂
30892270,221小伙伴
12320562,红人馆
12459208,MushrooM（蘑菇兄弟）
30380203,浙音4811（一个大金意）
1145026,小石头和孩子们
12056010,万象凡音
12083147,Saiakoup
12200652,活死人
12039082,长气制作
1153005,situasian张太郎
13104057,昨夜派对（L.N Party）
30003804,404 RAPPER
12327097,RT
12228818,蝴蝶效应(B.E.)
1207041,PRC
12020038,不跑调
12065135,王尔康
12568360,奉天组
12967596,Uygur-Music
12002183,安子与九妹
1184074,橘子海 (Orange Ocean)
12078010,FLANEUR
27725536,忘川风华录
12287900,初相见
12077115,CLARE
12200017,歌之初乐队
12760796,治静音乐
29500218,RED8红八
28187668,白度
12481153,O2O偶像男团
12359027,HAS
12350040,CITY Z
13026202,A.T.L (Above The Law）
12128298,一棵小葱
12265255,M.T.G
12001082,Maxone
1199032,新学校废物合唱团
713080,TimeZ
29069441,半条命
29562418,尊贵会员乐队
12317119,狗子和狗剩
12084142,RoseDoggy
1139001,Dirty Twinz
12126856,白皮书乐队
12936218,June
12117208,反犬良乐队
12280013,3-2-3
12537035,Arealy仁辰
30773714,WR/OC
12496616,南游记乐队
12133114,执玛音乐团
13155879,霓虹花园
12320728,808’s
12228845,曲贺
12780724,深蓝儿童
12119288,T-Tone_小T
12491406,TAVOS
12025020,MisTer说唱团
12270343,地下8英里
679001,安与骑兵
31634309,MiniG迷你机
12237593,Ace组合
12798843,HZ.MY
12283110,COQ GANG
28071541,RADI8
12479696,斯斯与帆
30251044,恋与制作人
1212037,万花筒Artascope
28299117,NASSA
12478060,Immortal Beats
1160233,RESOUND理想人声乐团
11096,BOBO
12002147,SuperHero
27730224,回春丹
12972,唐朝乐队
1196009,天府事变CDREV
12371505,白日密语
1199126,上海彩虹室内合唱团
11015,阿里郎
12074125,ANU
12729365,ATM顶级玩家
12031075,阿吉太组合
15023093,爱情公寓全体
11000,ai.mini
1049310,安图声乐队
11001,at17
11933,爱朵女孩
11066,A公馆
11055,阿佳组合
11056,阿凡提
12233120,Angel Baby
12197215,ACEMAX-RED
14711043,Awaken-F
11004,ASOS
721016,AOA组合
12091071,阿库诗薇
11011,艾图兰
11024,A-One
11033,AV大久保
11009,Ado
11089,Angel Girl
11031,阿吟琴
10996,AK(AK47)乐队
12023290,ATF
11034,AK组合
12203505,阿巴巴组合
11047,奥斯卡管弦乐团
11006,阿爆 & Brandy
11058,安妮朵拉
1038347,SHEKHINAH | 安娜与陈飙
30616569,啊唔儿童音乐
1099007,Aurora Record
29224875,凹与山
11002,阿飞西雅
1049145,阿夏组合
11005,阿霈乐团
31047303,AKB48 Team TP
30892300,AKB48 Team SH
30109441,爱嘶吼乐团
11007,AOK
1032059,白彩虹WhiteRainbow
11049,暗狱戮尸
11050,AM444
11008,阿妹妹
977051,AvTProject
11032,Anthelion
1105099,A2A
12492162,无相喧哗（Anonymous Annoyance）
10999,Aspidistrafly
1049460,阿四龙组合
11029,越轨
1019707,As One
1064015,ANWIYCTI
11021,阿唐&阿豪
1048013,A'N'D
12054255,AGEBOY
1060238,安达组合
1029014,ATP
12925146,AMcreative Musical
844479,After Argument
11014,哎呦
31068958,AMOi-AMOi
11030,Art Gallery
11013,aka a cappella
1043292,Azure
12448132,爱好好听
12087113,Astro12
11016,Alive
11027,Airbag
11078,阿曼达少女组
1039570,Ascension Music Group
1164018,Astrolatry
11019,爱乐公社
11018,Art-Kins
12598909,Another Kitchen
825031,A Jerks
13487185,AK乐队
1050149,Asymmetry
12301020,A.N.D Taipei
1047045,ATBT
12232121,Ah5ive the band
789335,暗黑白领阶级
11046,癌症楼
12041029,AOS新生代偶像团体
11028,Acoustic Mood Orchestra
11045,An Evil Omen
11010,Arrows Made of Desire
12262027,Air
1019382,奥利
12440171,爱尔音乐团队
11057,Asthma Writers Union
30892471,奥斯特音乐
11017,AMFM GIRLS
29497503,爱乐合唱团
11025,Aglare Light
649583,AIO
11003,A-Z
12250020,A.S.K girls
11127,Beyond
14714082,宝宝巴士
11109,八三夭
11097,By2
11099,棒棒堂
11105,般禅梵唱妙音组
900084,不可撤销
11115,Bad Blood
11131,波希米娅女子合唱团
11185,宾阳乐队
11114,芭比
1054042,白噪音乐队
11108,办桌二人组
12107315,BEJ48
1046128,伯村清唱团
817154,冰雪姐妹
12676703,BC221
11112,Blue Jeans
11104,北京天使合唱团
12931752,BBT
220934,暴走蜗牛乐队
1060205,白银河
860733,薄荷映像
1122065,不一样乐队
11113,八只眼
1029001,Boulevard
1050236,Before the Sunrise
11100,B.A.D
2092,布衣乐队
11787,Black Box
13158084,败犬乐队
11106,Boy'z
11382,百合二重唱
11094,鲍家街43号
11098,便利商店
225536,板砖樂隊
1063043,Busy Gang
11212,北京四兄弟演唱组
11210,白雪仙
11107,病蛹乐队
897191,布皮树
11143,北京金帆少年合唱团
11095,拜金小姐
844727,Baby Formula
13732,宝贝计划
11103,八厘米天空
11124,冰火组合
11101,薄荷叶
13450,Buddy
11222,冰雪飞
11148,北极星
13006,白目乐队
964448,边际自由
11110,变色蝴蝶
11170,BOYZ & GIRL
1050586,Blacklist黑名单
11121,豹小子
12171025,巴啦啦小魔仙
11231,逼上梁山
976226,BEGA MUSIC
11158,Be Persecuted
11974190,必顺乡村
1028167,BOXING乐团
11157,北极
11244,B2
1039037,编曲小C
11180,捌伍起义
1107014,八大巨星
12132548,博蒂组合
12884,败血症
11219,极战
12074869,Babel Records
687018,百乐门国乐团
12132102,补骨脂
12474321,Blaster
1049280,北暴兄弟
12616056,BOY STORY
11163,冰封十字
1120023,白玉玺乐团
11119,Baboo
11146,B.B.Queen
11230,白狐茶会
11128,北京梵乐团
979049,BOX
12474517,比茲卡西
11186,表演工作坊
1011062,北树乐队
1078329,BOX.COM
12505787,By Heart
1050169,不是桃乐丝
11171,Beyond Cure
11162,Burnmark
11122,边界
11133,Bliss
1037004,不是乐队
1089220,爆竹乐队
11117,Bo's
11189,冰霜之泪
1124564,伯亚
11187,Babe First
11257,C-BLOCK
12191014,宝楽CNBALLER
11265,草蜢
11238,刺猬
11322,Christmas
31153248,窜天猴少女组
948007,茶小姐和熊先生
11320,Cicada
12100,陈乐基&killersoap杀手锏
11233,Carsick Cars
11293,Claustrophobia
1081839,Chinese Football
1161122,草东没有派对
11088,Crispy脆乐团
226428,楚歌
11318,晨曦光廊
27695613,C.T.O
11248,Cookies
11240,痴人
11234,重塑雕像的权利
11237,草莓救星
13500022,纯音乐
11247,Cream
1030008,晨悠 melFlow
1081207,CEM Records
1044213,彩虹来乐队
961071,Calculasian
11263,CD Voice
12676212,澄书馆
11364,Casino Demon
1046388,穿越稜镜
11308,草原兄妹
1057033,Catalyser
11241,苍蝇
29354236,橙色少年团
12533261,CORE ONE
1033019,赤褐色
11355,超级女声
11353,Chui Wan
11243,橙草
14056153,川鑫联组合
1087693,仓买
11253,Chyna
11329,超人特工队
1045044,CollisionDreamer冲撞梦想家
12279980,COSMOS立体偶像男团
13497481,臭屁婴仔
1116139,CMCB
11276,赤子花园
1038390,沉默演讲（Silent Speech）
11235,春秋
1049509,吹波糖
11337,乘以三音乐工作室
1047127,从心开始EXO后援会
11255,刺客
12136051,陈楚生&SPY.C
31277758,CHING G SQUAD
11242,C.O.U
12047663,赤世代
15023189,夏日幻象
11258,赤道
15023145,创造101
11251,Choc7
1041034,耻骨乐队
11286,茶凉粉乐队
11317,插班生
11260,城市少女
12046137,城市雨人
11236,超级市场
11269,Cheers
11249,超口爱乐团
11324,川秋沙
13192217,吃饭种田
11250,参劈
11302,Chochukmo
12976343,CKG48
986255,Close To Abyss
11273,Citybeat
11301,戳麻
1046394,川先生乐队
11239,Caca & Chimneycrow
12256065,CAC阿卡贝拉人声社团
12262666,Cosmic Child
11245,COLOR
12082098,CT Girls
867065,海德汉斯组
11290,cocos
11340,Cozy diary_轻日记
1079028,艺海鑫宇
12462378,采风儿童合唱团
11288,齿轮橡皮
11315,CAM
979004,彩贝与海
11701,CDGE
11274,晨星
11305,Circus
12144102,纯音乐团
12251311,草原百灵合唱团
1019949,Cookie girls
11309,Chaos Mind
11363,动力火车
11370,丢火车
1050216,爱星人
11481,岛屿心情
11359,达达
12463331,deca joins
11437,Dance Flow
11378,Dear Jane
1032426,打扰一下乐团
1047287,大小ann
11358,大乔小乔
11360,大嘴巴
11427,东城卫
11505,Days
11365,低苦艾
11391,多元素乐队
14470317,大贺兄弟
11482,大庆小芳@声产队
12274422,DSPS
11388,东森幼幼主持人
11362,地下婴儿
918003,大波浪
11375,D-Evil
11367,渡鸦
776850,大象体操
11372,颠覆M
12263766,东郭先生
30891434,东方二重唱
28389576,东岳护国寺
224929,但丁之舟
11395,东方神秘园
11393,大囍门
11449,Dear Eloise
1045059,大卫之声音乐事工
1039098,DANK
11466,丁丁与西西
954425,DeepMountains深山
11445,DISH
905905,Dxtliant Child
816344,DX2(DoubleX2)
11504,Dianna
12214233,DBboys组合
13708429,Dusty Bottle
1081683,Dimension
11402,Dragon 5
11377,单行道
11974149,丹娜乐团
13485259,大女孩
11483,大魔王
12046290,大博尔青年团
11459,大悲
11366,丁香晓晓
11456,大买麦
11433,大小姐
948013,东禾群星
1060166,大波起司
12326,大飞&摩天楼
11374,大地
808048,第八音符
1193470,大喇叭组合
11434,Dude
11380,DRY
11419,冻结的月亮
11369,东方快车
11425,东于哲
11436,大研纳西古乐会
1068013,电解质
1049140,捣蛋鬼乐队
11376,癫狂收音机
11431,堕天乐队
11447,Delay
820420,大钟寺钟磬乐团
1045095,"Deo volente, illumine!"
11392,豆豆&乱七
11368,DA BANG
11465,Dandelion Trio
11373,DengeL
1021324,DREAMIX
11398,Double.R
11385,达与璐
804404,低明度时期
857111,DreamKi
11461,D.Grils
13580359,D7少年团
11386,东方女子乐坊
1044199,Dead Narcissus
11457,DDM
11489,大红袍
29488306,大小乖
11390,动静乐团
1124292,大木乐队
11423,Dexter
11480,DOODLE
31586301,Dr Jen
11467,第二层皮
12312428,Dr. Will Tuttle
12132317,dayDream
1066112,DoHits
1040046,D.C
1087221,DeepInside乐队
11514,二手玫瑰
14713083,eason and the duo band
691012,EXO-M
11515,E-kids
11532,耳光乐队
11512,额尔古纳
11513,Echo
11516,EO2
11550,Elenore埃莉诺乐队
11522,Energy
1043015,JINACTION
1116003,恩上恩组合歌唱乐团
1081135,上海 Echo 合唱团
11544,Evocation
11528,Easy
11533,二后生
12250167,鄂托克前旗·艾基木儿童合唱团
11518,Explosicum
11542,EVER
11546,Even Less
11526,恶刺
894093,Editec
11519,Elf Fatima
12394249,Easy Rider 逍遥骑士
905097,earlybus
11547,EARTH DANCER
11531,Empire of the Sun
11517,Eternity Girls
2733,Evade
92151,儿童医院乐队
11530,Ego Fall
11541,二刘组合
11523,二元一次
12339107,ETBOYZ
11553,ElectroO2
11534,EDIEH
11543,E Zzy
31793654,E.C Studio
1045100,Eye Dunno
27695225,俄布基组合
12390208,Each other
1190113,E-eye-E
11536,Enemite
11545,Emerging From The Cocoon
747091,ESG女团
11529,EvilZ魔圈
11551,Eric Dane
11539,Euthanasia
11527,Eltan Renaxy
1193408,恶邻居乐团
11555,Eureka Music
1039092,ET身份证
11511,ECHO
12408106,EnlightEN
12381054,El Beasto
1053154,EsregBug也色若
1039478,Experience
861775,Expendables
1050282,房东的猫
11562,F.I.R.
11561,飞轮海
11564,凤凰传奇
11560,F4
226672,风潮唱片
11558,反光镜
11653,F.Be.I
12335417,First Girl
188831,FORMOSA
12492175,缝纫机乐队
1141021,奉天乐队
916104,Fuying&Sam
11575,风火海
1023077,石磊&王萌莹
1132727,翻糖乐队
1124322,Freedom Plant Music
11623,Frandé
151784,Fabel
11608,Forget And Forgive
11603,发条卡目索
1050260,小芙蓉工作室
13583,FREE THE BIRD
11569,Fusion乐团
11574,非鱼乐队
11649,风林火山
11573,Face to Face
12935658,风格童星组合
11588,Freeze
1043370,Freeplay Music
1057069,风临神社
1039025,非樂原创音乐工作室
11570,粉红A
1132066,Fayzz
1192499,废埕乐团
11589,非典美眉
12408206,Acrush
776753,放射空间
13589,废墟乐队
11592,风儿乐队
1049175,飞月乐团
11618,Fragile
11614,疯医
11591,风采姐妹
11567,非凡乐队
11566,浮世绘
11626,福禄寿
11582,FUN4
1089230,发条傀儡乐队
12155374,飞石号
11625,福麟阁
11563,凡人二重唱
11579,废五金
1164025,繁世樱落
1031010,fresh极客少年团
12964,FORESTS森林
11593,From The Red
12467190,佛教梵音乐团
31637659,凡思追梦合唱团
11594,樊樊组合
11586,风之Group
12273394,Future After A Second
1192416,FLUX
12523086,反骨男孩
11590,False Alarm
11635,FIRE
11584,风信子
11585,伏羲
11669,芳华越剧团
30530306,方脸组合
12551139,饭谜力
952086,放客兄弟
1071016,Final Tunes
12171033,F20
11647,Fearless
11945,非人物种
11577,Fundamental
13621,发射乐团
1038044,Fresh8乐队
11578,芳华十八
11642,夫妻相
11581,风云
12232060,粉红噪音
11643,非同凡响
957154,Free Birds Walkband
11652,Fxxker Family
1039874,Force Defender（坚定捍卫乐队）
12948315,风林火山乐团
12073409,绯闻女友
11571,Fading Horizon
1058129,风见学园蔚蓝组
1078318,反调乐队
11597,范姜明月@涉谷纵横
11587,凡风
11622,风籁坊
11576,风云
1032429,反调
11636,Forgotten Melody
11664,佛涯组合
13059175,FANDOR狂乐者
11679,GALA
12072073,Gosh Music
12676697,告五人
11742,隔壁团乐队
11680,果味VC
11704,高旗&超载乐队
12342041,光线合唱团
11728,发光曲线
11757,good machine oil
11698,广州交响乐团
1041153,钢心
1038338,Gatsby in a Daze
11677,嘎调
12411087,G5SH
11733,牯岭街少年合唱团
1131049,归墟原创团队
14921025,古诗童韵合唱团
11681,功夫
11682,过失
15024019,广东兄弟
11734,光启童声合唱团
1044206,鬼否
1094247,赣斯特G swag
11686,高原红
11752,goldEN
12931978,功夫派
15024030,谷水车间
228528,干花
30618509,GOLDENAGE（黄金时代）林染、李景泽、Terry杨泰瑞、唐心、吕冠成
1049149,光速飞行
1073038,莞城仔
11736,许顺哲
11684,Gol Dolan
904135,光引擎
1044090,格里芬Gryphin
1060161,东京热吗？
11715,怪力
11695,怪脚团体
893288,贵族乐队
11685,戈多
11737,Gorepot
1049305,GoaProductions
11719,GIA
11696,工兵
1038241,Gentleman
1069006,歌舞姬乐队
791062,光合作用
11732,Grace Latecomer
11717,Go chic
844974,果宝酱JAM
12505949,歌梅拉组合
11754,Gina
1066031,gabykids
1046070,羔羊的葬礼乐队
11743,高雄市立国乐团
11710,G-ELEVEN
1039371,干嘛电台
13498859,广州合唱团
1047393,孤独骑士乐队
12577269,Generation
11692,高山阿嬷
11688,骨肉皮
11690,高潮
11720,国度音乐传爱团契
794019,God Dance
11702,郭建一&萧玉芬
11727,GIP
27695494,广州天河公安
11691,公主帮
11748,Golden Cage
11721,固定客
1032086,国王之像
12354081,鬼鬼祟祟
11730,Girl Friends
11687,Goodmorningloria
11708,橄榄树
1018101,光音-周亚光
11689,goodbye!nao!
11712,国王
1041139,GOD IS SE7EN
11711,Good Luck Good Bye
11700,滚石小子
15022039,国子与瓜皮
1045120,Girl Kill Girls
11751,Guttural Corpora Cavernosa
11694,Girl Fantasy 4
12171107,歌武传奇
12504033,公馆游乐园
11697,广州爱乐少女合唱团
11746,广州小云雀合唱团
1053060,Girls Summit
1050450,GLAX
1019113,改造人
11996087,Gravity Alterstra
11713,工兵俱乐部
11735,高山流水
11714,格林威治时间
11774,Girl+The Machine
31155481,广播剧
28898438,各村屯组合
711683,好妹妹
11761,花儿乐队
11759,黑豹乐队
12487174,HOYO-MiX
11776,黑鸭子
1015069,Hello Nico
11891,华夏民族乐团
11760,后海大鲨鱼
11762,黑撒
11794,HAYA乐团
11890,Hush!
11767,杭盖
1051015,海朋森
11822,皇后皮箱
1058230,黑薄荷乐队
776879,鸿雁组合
783163,Hope组合
12556082,幻境工场童声合唱团
29497572,Hickey 喜祺
12893231,嗨歌组合
11830,海龟先生
1087219,花墙FancyWall
1046338,火星电台
13161209,黑色收音机派对
13705550,好乐团
11856,嘿！！！
12598784,华夏轻音乐团
13195351,荷尔蒙少年
12598993,华夏管弦乐团
938016,昏鸦
11793,黄金年代
11790,黄色潜水艇
11777,呼吸
11795,红月亮女子合唱团
11788,HotCha
11797,HIT-5
11875,琥珀
12091041,大龙小龙HT
1032412,黑麒
12273,黄立成&麻吉
11772,红孩儿
11758,花伦
1046386,H2K
11799,黑骏马
11773,花生女郎
1039109,"HI, 怪咖♥"
11816,黑棒
1046165,很大胃
12996408,汉创群星 ​
11796,火星人
12311542,花与叔叔
11785,红苹果女子合唱组
11855,红丽姐妹
1044032,Favours!
1043183,FREEHAND
1043362,荷尔蒙小姐
14165058,呼麦艺术
12198812,Hulu Boyz
12608114,杭州爱乐乐团
897174,Hong Kong Express
12947293,缓缓
11780,后舍男生
11832,Happy Circle
11791,皇家曲社 昆曲六人组
691001,谎言留声机
11821,华中师范大学合唱团
125800,Oliver
1084013,红蘑菇乐队
11862,HiJack
11660,凰后组合
1047313,洪流之源
11769,坏女儿
11865,化学猴子
11889,红色浆果
794122,汉唐逸歌
1044121,黄灯车库
11678,Hang On The Box 挂在盒子上
11771,胡椒猫
12154012,Hello Girls
11783,蝴蝶组合
31461028,回声公园
13497795,鸿敏鸿杰
12274213,好事花生
11782,红唇族
13497075,河南民族乐团
1039279,黑白格
11770,坏碑唇
12274369,Horror Of Pestilence
1124395,坏笑乐队
11798,好男人
11913,河豚子
12061222,回龙观童声合唱团
12279321,Hong Kong Philharmonic Orchestra
1011186,Hyaline Gap
1049660,花墨茗轩
11803,红雨晴
11807,黑马训练营
11883,Hatred In Eyes
905276,黑戒
11839,黑钻石
11937,i2star
11934,i Me
1132642,IDOL SCHOOL
783012,Imade家族
11931,In It
11936,io乐团
11924,inLove
11941,i.n.g
27695362,iM
11928,I Love You Boyz
1049924,ICE MOON
314426,Ice Man
11929,I★M
13596,IPIS蟑螂
12676503,I-WANT星势力
12046905,iColor爱客乐
1192438,IPFamily
893353,Icy-Whiskey
11921,IGO
11927,IDH
1015002,IP9
12024494,Icy Ball 冰球乐团
12046683,ICE MAN
12637409,IVI
11930,IHVHLXXII
12176045,IX 玖号
15248088,iFree
11944,imade
11939,Indie Famous
12046682,ICE LADY
14468085,Intertek
985238,Into the sky
860242,I.D.M
11925,iCHARM骚乐团
12095254,iwini
11952,JS
11947,锦绣二重唱
11950,Joyside
1079094,金光布袋戏
12057020,觉醒之心
12022,玖月奇迹
12000,讲者
1044214,玖壹壹
11970,夹子道
1058045,江城原创音乐团队
12021,江湖乐队
11949,简迷离GEMINI
1019386,Jeremiad Always Twinge HuaBai
1132214,潜水大象
11994,J-TWINS
14101818,吉马合唱团
12023,JPM
29272639,绝对纯洁(Absolute Purity)
1015634,脚音乐工作室
12468113,叽里咕噜
1028057,鲸鱼岛乐队
826189,Jesus Fashion Family
11960,俭德大厦
1038375,街道办
11948,交工乐队
11957,寂寞.夏.日
13484119,将门狮子吼
12007,角度
1007212,巨大的轰鸣
12015,江苏省歌舞团民族乐队
1060237,斑马森林乐队
12034,Jacky Danny
12036,机械懒猫
957003,记号士
11962,Jimmy King
12009,蒋亮的声音系统
1049853,江河
11981,姬声雅士
1102108,敬拜之声
11999,静物乐团
11954,金门王与李炳辉
226118,吉祥三宝
11968,Joker
11958,进念二十面体
12019,J3男团
12033,饥饿艺术家
12010,浇灌的园子
1193393,紧裤裆乐团
854613,基诺
1040010,寂静街电台
1073013,惊林
11992,胶壳
12408242,经忏研究学会
12035,Jungle
223706,加减乐队
11967,及时乐队
11998,惊极乐队
12042,机动现场
784340,激肤乐团
30107504,金岛乐团
11959,假音人
11961,夹子电动大乐队
1171035,Jonan
12203390,JC练习生
12468117,加减乘除
1044149,吉祥如意
11989,教练
27696148,惊虫 (Panic Worm)
11973,九天
11993,聚点翻转
893348,皆大欢喜
12068059,贵州六合人传媒有限公司
11976,JADE
11972,节奏之犬
1050398,节奏旅行家
12038,基动乐队
12005,锯S.A.W
12870717,就这样乐队
12069039,静谧时光
168018,佳宁组合
1180131,酒窝乐团
1137031,JIN
12278370,金三宝组合
1083027,嘉宾乐队
817169,江苏歌舞剧院民乐团
11969,乩童秩序
12262190,椒娇girls
12424024,击沈女孩
12030,精神错乱
1032427,浆果商店
12475267,金丹乐团
762443,镜花缘乐队
11953,鸡腿饭
12467179,觉慧法音合唱团
975811,记忆盒子乐队
11996,筋斗云
12014,Jerry & Merry
12012,Juzzy Orange
11963,假死猫小便
11975,J.A.M
12081,筷子兄弟
12090204,康姆士COM'Z
12076,KingStar
12056,可米小子
12232080,康士坦的变化球
12054,卡奇社
12066,Kolor
12144032,Kawa
12079035,孔雀眼
12055,咖啡因乐队
12078,快乐家族
986266,空想家乐队
12058,K One
12084,卡木堂
12057,开心少女组
1081954,口水军团
12082,空中狂欢节
12059,咖啡因公园
12073,酷爱
12077,Keep Da Faith
12080,扣弦
12061,酷客
12103,科尔沁草原姐妹
15024138,跨界歌王
1046163,国王的新衣 King's Neo Outfit
28085488,邝氏姐妹
12062,Ketchup
12060,Kiss
12087,Karma
1043200,KENNYOPPA
12069,凯比鸟
789473,空气墙
947002,康熙
12608115,昆明聂耳交响乐团
977023,狂想三重奏
28390360,可乐&三号线乐队
12065,Krusty
12441105,咖啡猫
1193461,肯周乐队
1079003,鲲鹏兄弟
12087088,抗浪鱼乐团
12072,空气罐头
1061029,咖啡与猫
12085,KoOk
964043,Klorine
31064296,空中快车乐队
1019142,柯班生
12467113,库奇卡
12070,卡西莫多
1050040,蝌蚪合唱团
979002,骷髅头
226499,KloudZ
31274437,Kagome
1038370,苦慈乐队
12105,控制之外
12231022,康乐兄弟
14087340,K'WA
30450239,快手学霸合唱团
1193133,Kk儿童偶像乐团
12073035,空弦乐团
1177013,K.JBOYS
30107478,KINGZ
12301252,K6
13500794,卡带组合
1085032,KID PUNK
1043213,Kim&Lee
13222475,快乐宝拉
550057,Kid King
12423079,开心麻花
28103321,快乐大本营
12079,快乐男声
1181041,Kylin Baby
1017089,跨界乐团
12101,快乐女声
1047337,英雄联盟
11074,落日飞车
30616219,鸾音社
1085047,棱镜
12111,旅行团
12676071,老王乐队
4153,老猫
12181,龙井说唱
844646,理想后花园
15021290,NEXT
12899379,点灯人（Lamplighters）
12115,零点乐队
1049223,Lost Team
956430,Lil' Ashes
777622,龍胆紫/PurpleSoul
12258996,LOKEY低调组合
966147,L1STALLDO(厘思翱渡)
991218,鸾凤鸣原创音乐团队
12135,灵感
28387394,蓝天合唱团
28253230,理想混蛋 Bestards
12116,轮回乐队
4408,再相逢
28017412,零感音乐制作
12247,Los Crasher
12218,Laurent Jeanneau&施坦丁
